Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
.,@strgrrs,2024-10-13T16:02:06.000Z,False, fufu fafa gmn pk ,0,0,0,59,[],[],[],https://pbs.twimg.com/profile_images/1825872498694696965/TA2pGa81_normal.jpg,https://x.com/strgrrs/status/1845495236841398426,tweet_id:1845495236841398426
Mega Pitrù,@MegaPitru,2024-10-13T16:02:06.000Z,False,tuju erick thohir menteri  aja ketua pssi foku  bawa indonesia juara  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,18,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1621577677445664769/_eqhuZSG_normal.jpg,https://x.com/MegaPitru/status/1845495236799434932,tweet_id:1845495236799434932
Nangoman Pesaje,@nyomanbudi4n4,2024-10-13T16:01:52.000Z,False,takut gak presiden,0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1826318144375500800/70PK06Qa_normal.jpg,https://x.com/nyomanbudi4n4/status/1845495175403262442,tweet_id:1845495175403262442
Sugi,@Sgm_mks,2024-10-13T16:01:35.000Z,False, bahlillahadali malam kpk bobbi nasut  kahiyang ayu anak jokowi kirim salam kpk blok medan,0,0,0,29,[],"['@kaesangp', '@bobbynasution_', '@fadlizon', '@bang_dasco', '@habiburokhman', '@deddysitorus', '@grace_nat', '@RajaJuliAntoni', '@prastow', '@RahayuSaraswati', '@airlangga_hrt', '@gibran_tweet', '@KPK_RI']",[],https://pbs.twimg.com/profile_images/1759667451451875331/l2Zcr6Ak_normal.jpg,https://x.com/Sgm_mks/status/1845495107719668188,tweet_id:1845495107719668188
Arsha,@ArshA_MFH,2024-10-13T16:01:34.000Z,False,tolong laah  mbak yu angkat,0,0,0,9,[],"['@prabowo', '@djpt_kkp', '@kkpgoid']",[],https://pbs.twimg.com/profile_images/1390537379484602368/bUOGi7M__normal.jpg,https://x.com/ArshA_MFH/status/1845495100828450986,tweet_id:1845495100828450986
attacking wing back,@arthrw_,2024-10-13T16:01:18.000Z,False,btw td jalan2 klaten  klaten 3 paslon cabub gw salfoknya paslon dukung partai salah satu burung galak  tero paslon spanduk pojok logo rawan prabowo  woi maksud bjir wkwk partai  tum beda usung kah ,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1837736438982758402/VcOC3HWh_normal.jpg,https://x.com/arthrw_/status/1845495034164187525,tweet_id:1845495034164187525
legomotogp,@legomotogp,2024-10-13T16:01:14.000Z,False,3d model of luca marini  blender 3d by wahyu prabowo  lego  lego3d  legomotogp  legobik  legomotor  lucamarini  rossi  artwork,0,0,0,6,"['#lego', '#lego3d', '#legomotogp', '#legobike', '#legomotor', '#lucamarini', '#rossi', '#artwork']",[],[],https://pbs.twimg.com/profile_images/1735476094688722944/Y8pSSBE-_normal.jpg,https://x.com/legomotogp/status/1845495016460046700,tweet_id:1845495016460046700
Rani Super,@RaniSuper2,2024-10-13T16:01:10.000Z,False,hutanganya banget dah   janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,4,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1621577377481654272/m6ZfhZTO_normal.jpg,https://x.com/RaniSuper2/status/1845495001532498024,tweet_id:1845495001532498024
Echo Iyan,@Eko72308133,2024-10-13T16:00:58.000Z,False,situ yg pana kali     ,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1490768534661591040/TPFD9vcz_normal.jpg,https://x.com/Eko72308133/status/1845494949804163474,tweet_id:1845494949804163474
A. Silitonga,@AmaluddinSSili1,2024-10-13T16:00:44.000Z,False,beliau harap prabowo keluar statemen jamin aman depan tdk yg usik tenang beliau gitu ,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1603686786605060097/Ub5lXWj-_normal.jpg,https://x.com/AmaluddinSSili1/status/1845494892472193292,tweet_id:1845494892472193292
nobu,@nobu_hibiki,2024-10-13T16:00:37.000Z,False,they took note from prabowo fr,0,0,1,5,[],[],[],https://pbs.twimg.com/profile_images/1840922663067533313/SLZGAOzl_normal.jpg,https://x.com/nobu_hibiki/status/1845494861207912874,tweet_id:1845494861207912874
Sholeh Alhadi,@sholeh_alhadi1,2024-10-13T16:00:36.000Z,False,terima kasih prabowo-gibran program langkah nyata selamat anak stunt  makanbergiziuntukbangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1701804544836206592/Lc5slzf3_normal.jpg,https://x.com/sholeh_alhadi1/status/1845494858447978919,tweet_id:1845494858447978919
Sinta Yunita,@sintayunitabae1,2024-10-13T16:00:26.000Z,False, janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick  kawalbumn  prabowo  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,7,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/801266857822928896/VSworvHG_normal.jpg,https://x.com/sintayunitabae1/status/1845494814378537048,tweet_id:1845494814378537048
KOMPAS TV,@KompasTV,2024-10-13T16:00:08.000Z,True,sekjen  nasdem putus masuk kabinet prabowo-gibran,0,2,5,2.2K,[],[],[],https://pbs.twimg.com/profile_images/1430830041919721475/U7LgJ1pw_normal.jpg,https://x.com/KompasTV/status/1845494741989011867,tweet_id:1845494741989011867
♔ L E F T ♔ H A N D E D ♔,@HandJor,2024-10-13T16:00:08.000Z,False,7 lg nich  deg deg an yyaaaaa ,0,0,1,80,[],[],[],https://pbs.twimg.com/profile_images/1250864395061620736/im-JBpPt_normal.jpg,https://x.com/HandJor/status/1845494739698934041,tweet_id:1845494739698934041
detikcom,@detikcom,2024-10-13T16:00:01.000Z,True,kunjung prabowo rumah jokowi solo  presiden pilih all new alphard hev notaben high mpv generasi baru besut toyota ,0,0,5,5.2K,[],[],[],https://pbs.twimg.com/profile_images/1777591926935748608/E9N4gA5T_normal.jpg,https://x.com/detikcom/status/1845494711911616648,tweet_id:1845494711911616648
Marion‍ Foutz,@FoutzMario25955,2024-10-13T15:59:43.000Z,False,gimana baca ya  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,3,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",['\\U0001f914'],https://pbs.twimg.com/profile_images/1688430564955590657/UKITq2BP_normal.jpg,https://x.com/FoutzMario25955/status/1845494635843699099,tweet_id:1845494635843699099
Carrot,@Kingcube12,2024-10-13T15:59:08.000Z,False,wkwkwkwk bisu,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1840421888696438784/xKgC-q0A_normal.jpg,https://x.com/Kingcube12/status/1845494487403094450,tweet_id:1845494487403094450
alamat palsu,@bibbleminee,2024-10-13T15:59:04.000Z,False,bapak aja kak kalo antek antek prabowo,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1830989567450849284/f7ikdabr_normal.jpg,https://x.com/bibbleminee/status/1845494470814622144,tweet_id:1845494470814622144
Arumi,@atiroh07,2024-10-13T15:58:59.000Z,False,tukang cebok mulyono postingan fufufafa piskopat sad bukti sad men ma didit anak prabowo  6 mulyono lengser bayar hutang mulyono 6000 tirlyun elooo,0,0,0,22,[],[],"['\\U0001f62f', '\\U0001f62f', '\\U0001f62f', '\\U0001f44a', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1570697901470547970/dlAQtHhu_normal.jpg,https://x.com/atiroh07/status/1845494451520852171,tweet_id:1845494451520852171
Gojo さとる,@gojosatoru1904,2024-10-13T15:58:44.000Z,False,kunci berkat ampun biar prabowo ampun jd presiden yg amin,1,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1834561640995647488/UL77V_81_normal.jpg,https://x.com/gojosatoru1904/status/1845494390334406778,tweet_id:1845494390334406778
Ɓĥarata,@SuwandaBen,2024-10-13T15:58:41.000Z,False,minggu  13 10 2024  hermawi taslim sekjen nasdem  nasdem putus masuk kabinet prabowo-gibran,0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1536285963714174976/CxQdiesb_normal.jpg,https://x.com/SuwandaBen/status/1845494376413503718,tweet_id:1845494376413503718
Bof,@BofJishu,2024-10-13T15:58:41.000Z,False,diskusi hancur negeri ya mul,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1842525523773476864/g2tfa27h_normal.jpg,https://x.com/BofJishu/status/1845494376245690810,tweet_id:1845494376245690810
Sri Wahyuni,@sri_wahyunii9,2024-10-13T15:58:39.000Z,False,langkah bukti nyata pimpin prabowo-gibran peduli bangun manusia   makanbergiziuntukbangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1815601732111720448/VjXSmccP_normal.jpg,https://x.com/sri_wahyunii9/status/1845494367328616797,tweet_id:1845494367328616797
Nadya,@nadyanti17,2024-10-13T15:58:38.000Z,False,udah erick jabat lakon  foku aja  bisni ya bisni  bisnisin negara  kacau orang diphk nih  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,11,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1622150614544445440/wn4NMykw_normal.jpg,https://x.com/nadyanti17/status/1845494363591442493,tweet_id:1845494363591442493
ORA,@bannarawalele1,2024-10-13T15:58:30.000Z,False,lesat bawah maksud ,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1842542750048440320/Y-PmsafT_normal.jpg,https://x.com/bannarawalele1/status/1845494329441415468,tweet_id:1845494329441415468
DH Ragam Channel,@DhRagam35787,2024-10-13T15:58:14.000Z,False,diskusi  woww intelek,0,0,0,68,[],[],"['\\U0001f632', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1784652673402490880/GcYd2Hx2_normal.jpg,https://x.com/DhRagam35787/status/1845494262764540033,tweet_id:1845494262764540033
Insinyur Ijazah Palsu,@Nung94Irawan,2024-10-13T15:58:08.000Z,False,fufufafa ,0,0,0,23,[],[],['\\U0001f604'],https://pbs.twimg.com/profile_images/1758864107879723008/EXxq_4Vs_normal.jpg,https://x.com/Nung94Irawan/status/1845494238072766652,tweet_id:1845494238072766652
Jerry Hermawan,@JerryHermawans,2024-10-13T15:57:51.000Z,False,emang pebisni mimpin institusi negara  amburadul mainsetnya jual  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,1,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1770661413129961472/K03RmQMG_normal.jpg,https://x.com/JerryHermawans/status/1845494165045723370,tweet_id:1845494165045723370
Cilla,@DivaFortuna9,2024-10-13T15:57:44.000Z,False,bawa mul solo jkt wowo plu hashim  mega aja kenal si mul  walkot solo  hashim gedeg nya sm si mul habis2an karna si mul daun  lupa sm hashim  hutang budi si mul prabowo dn hashim ,1,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1833668930604527616/-th2Je2t_normal.jpg,https://x.com/DivaFortuna9/status/1845494135459025356,tweet_id:1845494135459025356
Puti,@Alfi_RPiliang,2024-10-13T15:57:24.000Z,True,anak buah nih  min tuh tum lu,0,0,0,9,[],"['@prabowo', '@Gerindra']",[],https://pbs.twimg.com/profile_images/1744200890733805568/eiBoBwL8_normal.jpg,https://x.com/Alfi_RPiliang/status/1845494051321360849,tweet_id:1845494051321360849
mriyyy,@muraaraa_,2024-10-13T15:57:05.000Z,False,bumn lapor bagu muluk  gulung tikar  gimana  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,11,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1767538229946003457/ONdQCarb_normal.jpg,https://x.com/muraaraa_/status/1845493974146171362,tweet_id:1845493974146171362
Rara Istarani,@rara_istarani,2024-10-13T15:57:00.000Z,False,prabowo-gibran selamat bangsa program makan gizi grati   makanbergiziuntukbangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1687032555969949696/_nyVTa9T_normal.jpg,https://x.com/rara_istarani/status/1845493951991779706,tweet_id:1845493951991779706
a,@adhiharyoo,2024-10-13T15:56:58.000Z,False,mbaha fufufafa mboten,1,0,0,129,[],[],[],https://pbs.twimg.com/profile_images/1832366743831908352/SJHcmTme_normal.jpg,https://x.com/adhiharyoo/status/1845493942625902938,tweet_id:1845493942625902938
Songgo Langit,@DwiArifin841206,2024-10-13T15:56:56.000Z,False,kumpul orang ngarep jabat  sok kera biar lirik prabowo  kasiaaan,0,0,0,12,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1758580336366325760/bMpeZ_wW_normal.jpg,https://x.com/DwiArifin841206/status/1845493934258368711,tweet_id:1845493934258368711
Angga Pangestu,@angga_pngstu,2024-10-13T15:56:55.000Z,False,prabowo-gibran ngerti banget sehat anak   makanbergiziuntukbangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1687320192538628097/vWrwx0r6_normal.jpg,https://x.com/angga_pngstu/status/1845493933343903915,tweet_id:1845493933343903915
#GOLPUTBEBAS,@M17522147,2024-10-13T15:56:34.000Z,False,preman  pungli  bunuh  pera  kecut  back  dasar institusi polri tahan      mudharat nya nilai positif nya   ,0,0,0,8,[],"['', '', '']",[],https://pbs.twimg.com/profile_images/1391788111382794242/E29eUkhS_normal.jpg,https://x.com/M17522147/status/1845493841471934710,tweet_id:1845493841471934710
siti yanah,@sitiyanahx,2024-10-13T15:56:26.000Z,False,erick kerja bnyk  gimana nyelipin mikirin nasib rakyat bawah  bumn yg bangkrut bangkrut jg ank bangsa yg cari makan  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,2,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1805948778035425280/3ojusg1z_normal.jpg,https://x.com/sitiyanahx/status/1845493810148880555,tweet_id:1845493810148880555
Yuda,@Yuda_bakt,2024-10-13T15:56:24.000Z,False,makan gizi grati prabowo-gibran  wujud nyata peduli bangsa   makanbergiziuntukbangsa,0,0,0,8,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1547404256009134080/Z8QIi_88_normal.jpg,https://x.com/Yuda_bakt/status/1845493801638580438,tweet_id:1845493801638580438
Beritabaru.co Sulsel,@berita_sulsel19,2024-10-13T15:56:19.000Z,False,unggah foto temu prabowo-gibran solo  jokowi  diskusi pekan  beritabaru,0,0,0,17,"['#news', '#BeritaBaru']",[],[],https://pbs.twimg.com/profile_images/1603958153757921281/M5Rf0vlz_normal.jpg,https://x.com/berita_sulsel19/status/1845493781489238135,tweet_id:1845493781489238135
kaesang,@kaesangx,2024-10-13T15:56:19.000Z,True,diskusi mulu  baha seh pakkk,0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1710612431284920320/l4dMytbf_normal.jpg,https://x.com/kaesangx/status/1845493780356780380,tweet_id:1845493780356780380
Echo Iyan,@Eko72308133,2024-10-13T15:55:38.000Z,False, lembur krjnya   ,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1490768534661591040/TPFD9vcz_normal.jpg,https://x.com/Eko72308133/status/1845493609174598020,tweet_id:1845493609174598020
Riau24.com,@Riau24Com,2024-10-13T15:55:33.000Z,False,nasdem gabung perintah prabowo,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1840196503031427075/i3eneOda_normal.jpg,https://x.com/Riau24Com/status/1845493588366627231,tweet_id:1845493588366627231
amira,@amira383411,2024-10-13T15:55:20.000Z,False,  menteri aja  indonesia dagang  ladang bisni om erick  janganajakerik  kawalprabowountukbumn  prabowoselamatkanbumn  kawalbumn  prabowojanganajakerick,0,0,0,1,"['#JanganAjakErik', '#KawalPrabowountukBUMN', '#PrabowoSelamatkanBUMN', '#KawalBUMN', '#PrabowoJanganAjakErick']","['@prabowo', '@jokowi', '@KawalBUMN']",[],https://pbs.twimg.com/profile_images/1805946297461145600/r93hkPhH_normal.jpg,https://x.com/amira383411/status/1845493533119332486,tweet_id:1845493533119332486
Leha Jumena,@leha_jumena,2024-10-13T15:55:16.000Z,False,prabowo-gibran paham bangsa letak tangan anak sehat gizi   makanbergiziuntukbangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1681889117402202112/-Jf--rtI_normal.jpg,https://x.com/leha_jumena/status/1845493517474529590,tweet_id:1845493517474529590
Bumi Nusantara 𝕏,@_NusantaraLand_,2024-10-13T15:55:11.000Z,False,h-7 jelang lantik  prabowo sambang diam presiden ri 7 solo mesra  jgn cepat ,0,2,7,75,[],"['@Heraloebss', '@kurawa', '@ImaginarySteady']","['\\U0001f1ee\\U0001f1e9', '\\U0001f607', '\\U0001f932']",https://pbs.twimg.com/profile_images/1844852169004269568/yWpLTt-2_normal.jpg,https://x.com/_NusantaraLand_/status/1845493493298606353,tweet_id:1845493493298606353
Daviandra Guntur,@daviandra_gntr,2024-10-13T15:55:04.000Z,False,program makan gizi prabowo-gibran  wujud nyata peduli anak bangsa   makanbergiziuntukbangsa,0,0,0,10,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1684492987513069569/785f3txi_normal.jpg,https://x.com/daviandra_gntr/status/1845493466958315893,tweet_id:1845493466958315893
Putra Al-Jabar,@putra_aljabar77,2024-10-13T15:55:04.000Z,False,jhonboltu fara  koordin wilayah iv gmki jateng-diy  terimakasih presiden joko widodo pimpin bangsa indonesia 10  prabowo subianto pimpin indonesia depan adil  sejahtera makmur  terimakasihpresidenjokowi,0,0,0,12,['#terimakasihpresidenjokowi'],[],[],https://pbs.twimg.com/profile_images/1589977067541569542/e3YskOdj_normal.jpg,https://x.com/putra_aljabar77/status/1845493466350190920,tweet_id:1845493466350190920
Insinyur Ijazah Palsu,@Nung94Irawan,2024-10-13T15:54:56.000Z,False,bikin statu diskusi dowang sebut diskusi  oalah ga capek cawe2,0,0,0,79,[],[],[],https://pbs.twimg.com/profile_images/1758864107879723008/EXxq_4Vs_normal.jpg,https://x.com/Nung94Irawan/status/1845493432728658172,tweet_id:1845493432728658172
Hendri Satrio #Hensa,@satriohendri,2024-10-13T15:54:48.000Z,False,prabowo banget  jaga citra jokowi,18,14,53,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1185825923876048896/BH_nL0CH_normal.jpg,https://x.com/satriohendri/status/1845493399912382594,tweet_id:1845493399912382594
Tirta surya,@Tirtasurya6,2024-10-13T15:54:43.000Z,False,kaum anti demokrasi anti pancasila hasut rusuh keras  paksa hendak dgn rusak hukum demokrasi  86  rakyat indonesia dukung prabowo gibran  1  yg dukung baris sakit hati anti demokrasi anti pancasila ,0,0,0,6,[],[],['\\U0001f1ee\\U0001f1e9'],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Tirtasurya6/status/1845493378181693582,tweet_id:1845493378181693582
AndriAndri,@Andri11Maulana,2024-10-13T15:54:41.000Z,False,jokowi lengser  full 100  dukung ,0,0,0,12,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/515729715424796674/AEDmnjO-_normal.jpeg,https://x.com/Andri11Maulana/status/1845493371248504856,tweet_id:1845493371248504856
myIB,@rahmad_anw,2024-10-13T15:54:34.000Z,False,tanggal 20  lihat fufufafa gare abi ,0,0,0,89,[],[],"['\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1822485871683407872/u9v5ZNrM_normal.jpg,https://x.com/rahmad_anw/status/1845493339828994450,tweet_id:1845493339828994450
Isurium,@rifky_es_er,2024-10-13T15:54:03.000Z,False,tru teriak   titiiiieeekkk kembali pelukankuuuu ,0,0,2,55,[],[],[],https://pbs.twimg.com/profile_images/1835305582674538496/VtPkmYPB_normal.jpg,https://x.com/rifky_es_er/status/1845493210124357909,tweet_id:1845493210124357909
Wandhi Wandhi Yudhistira,@WandhiYu1,2024-10-13T15:53:52.000Z,False,diskusi cawe2 ,0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1735556236119322624/WltE94xd_normal.jpg,https://x.com/WandhiYu1/status/1845493161839509764,tweet_id:1845493161839509764
what are you doing here?,@lurhaf_,2024-10-13T15:53:14.000Z,False,teriak ,0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/1678378576222236673/CLkvIfno_normal.jpg,https://x.com/lurhaf_/status/1845493005916230040,tweet_id:1845493005916230040
